customer_id,age,income_band,credit_score,customer_since,home_country,risk_segment
CUST-33383,23,Low,342,2016-01-05,USA,High
CUST-20234,40,Low,304,2022-09-15,UK,High
CUST-54757,27,Low,566,2021-05-17,UK,Medium
CUST-45944,48,Medium,632,2019-02-25,India,Medium
CUST-89866,38,Low,489,2024-01-02,India,High
CUST-71576,24,Medium,646,2019-01-07,India,Medium
CUST-65805,56,Low,400,2024-07-28,USA,High
CUST-29738,69,Low,423,2021-06-11,UK,High
CUST-16305,67,Low,415,2017-07-15,India,High
CUST-33929,52,Low,391,2016-10-26,India,High
CUST-55939,24,Medium,635,2016-07-07,Singapore,Medium
CUST-26260,19,Low,545,2024-05-29,UK,High
CUST-35105,38,Medium,607,2022-11-02,India,Medium
CUST-96207,22,Low,512,2022-04-21,UK,High
CUST-30316,62,High,781,2019-12-22,India,Low
CUST-60042,49,Medium,737,2022-10-07,USA,Low
CUST-75006,38,High,882,2021-02-26,India,Low
CUST-85886,21,High,811,2020-05-04,USA,Low
CUST-93948,57,High,879,2024-10-31,UAE,Low
CUST-88672,59,Medium,690,2017-04-11,India,Medium
CUST-85504,34,Medium,718,2022-10-10,USA,Low
CUST-82920,65,Low,309,2019-08-19,UAE,High
CUST-15368,57,Medium,583,2019-08-24,India,Medium
CUST-63822,39,Medium,628,2021-12-10,UAE,Medium
CUST-20283,40,Medium,618,2019-07-25,USA,Medium
CUST-71381,18,Medium,557,2017-07-13,India,Medium
CUST-72653,40,Medium,658,2024-11-22,UK,Medium
CUST-38807,52,Low,432,2021-10-17,India,High
CUST-29229,57,Low,527,2021-11-12,India,High
CUST-47034,32,High,727,2017-09-16,India,Low
CUST-60599,22,Medium,645,2018-09-06,India,Medium
CUST-88270,27,Low,519,2017-06-11,UAE,High
CUST-69807,25,Medium,702,2017-07-07,Singapore,Low
CUST-37386,32,Low,348,2020-10-13,India,High
CUST-11814,21,Medium,718,2023-08-08,Singapore,Low
CUST-87853,67,Low,463,2023-12-29,India,High
CUST-16782,57,Low,568,2019-02-21,India,Medium
CUST-60772,48,Medium,581,2019-04-14,USA,Medium
CUST-35553,28,Low,572,2019-03-13,UAE,Medium
CUST-83914,26,Low,423,2023-06-21,India,High
CUST-74486,67,High,857,2021-12-21,UAE,Low
CUST-42006,61,Low,473,2023-08-20,India,High
CUST-70372,38,Low,331,2021-06-28,India,High
CUST-32927,56,High,874,2020-05-12,India,Low
CUST-99874,30,Low,425,2018-06-05,UK,High
CUST-89507,57,Medium,700,2018-09-06,USA,Low
CUST-44578,28,Low,449,2017-02-19,Singapore,High
CUST-76467,39,Medium,562,2021-11-15,India,Medium
CUST-51347,46,Medium,729,2018-10-24,UK,Low
CUST-36553,48,Medium,700,2024-08-22,UK,Low
CUST-56418,30,Medium,714,2024-10-03,India,Low
CUST-48751,20,Low,318,2022-06-08,India,High
CUST-54910,47,High,810,2024-11-08,UAE,Low
CUST-31684,54,Low,485,2019-07-14,India,High
CUST-83034,18,Medium,552,2017-10-06,Singapore,Medium
CUST-99904,57,Low,309,2019-03-20,USA,High
CUST-43783,63,Medium,704,2020-03-08,USA,Low
CUST-96483,65,Medium,713,2019-09-05,India,Low
CUST-31067,43,High,711,2021-08-20,USA,Low
CUST-96593,31,Medium,730,2018-03-10,India,Low
CUST-51486,28,Medium,619,2024-02-17,UAE,Medium
CUST-29053,54,Low,410,2019-09-16,India,High
CUST-89267,37,Medium,703,2019-10-02,India,Low
CUST-38835,38,Low,501,2024-03-14,USA,High
CUST-81117,21,Low,319,2020-11-21,India,High
CUST-89558,24,Medium,563,2019-12-08,USA,Medium
CUST-33382,54,Medium,604,2019-04-21,USA,Medium
CUST-91845,41,Medium,631,2023-10-28,USA,Medium
CUST-30245,36,Medium,659,2023-05-26,India,Medium
CUST-42467,41,Low,329,2016-01-01,Singapore,High
CUST-60733,48,High,718,2019-09-30,India,Low
CUST-17493,53,Low,412,2023-03-18,India,High
CUST-89526,35,Low,412,2022-06-06,India,High
CUST-62664,64,High,817,2016-08-23,USA,Low
CUST-33154,34,Medium,697,2020-11-15,UK,Medium
CUST-94719,44,Medium,596,2021-09-17,UK,Medium
CUST-93163,28,Medium,639,2020-09-08,India,Medium
CUST-98422,69,Low,349,2018-07-19,India,High
CUST-43367,60,Low,553,2024-09-14,India,Medium
CUST-38931,23,Medium,658,2022-09-29,UK,Medium
CUST-56546,36,Low,368,2020-09-24,UK,High
CUST-45315,54,Medium,698,2016-11-21,India,Medium
CUST-71861,22,Medium,639,2020-04-29,India,Medium
CUST-10390,56,High,862,2019-09-11,India,Low
CUST-84229,53,Medium,731,2017-02-28,India,Low
CUST-22242,61,Low,330,2023-12-05,UAE,High
CUST-37151,42,High,857,2024-09-02,India,Low
CUST-15037,59,Low,519,2016-10-16,India,High
CUST-10692,45,Medium,687,2018-04-28,India,Medium
CUST-87463,48,Medium,619,2016-07-17,India,Medium
CUST-75449,62,High,806,2020-01-20,India,Low
CUST-36140,60,Low,495,2020-08-27,India,High
CUST-28690,44,Low,426,2024-08-10,India,High
CUST-39793,49,Medium,697,2024-02-12,India,Medium
CUST-54116,65,High,869,2020-11-07,UK,Low
CUST-94694,31,Medium,607,2022-07-17,Singapore,Medium
CUST-10924,22,Medium,714,2017-01-06,India,Low
CUST-92508,36,Low,460,2021-11-08,India,High
CUST-97939,21,Medium,620,2022-11-14,USA,Medium
CUST-66652,50,Medium,610,2024-02-10,India,Medium
CUST-45081,45,Medium,718,2019-09-07,UK,Low
CUST-78472,66,Medium,747,2023-07-28,India,Low
CUST-69213,51,Medium,634,2018-11-26,India,Medium
CUST-40951,39,High,765,2023-06-25,India,Low
CUST-89823,33,Medium,674,2021-07-31,USA,Medium
CUST-79806,29,Low,593,2019-05-30,UK,Medium
CUST-19190,27,High,762,2022-03-16,India,Low
CUST-54306,49,Low,319,2017-12-31,India,High
CUST-55747,21,Medium,692,2018-04-01,India,Medium
CUST-91533,38,Medium,665,2022-05-08,UAE,Medium
CUST-73723,44,High,867,2020-08-12,Singapore,Low
CUST-32092,43,Medium,615,2020-02-03,India,Medium
CUST-13159,20,High,796,2016-01-21,India,Low
CUST-44924,52,Low,578,2019-09-02,UK,Medium
CUST-24678,67,Low,496,2017-03-28,Singapore,High
CUST-61448,29,Medium,701,2022-10-06,India,Low
CUST-11378,58,Medium,634,2020-08-23,India,Medium
CUST-61628,26,Low,537,2016-01-20,India,High
CUST-73382,59,Medium,747,2021-04-04,UK,Low
CUST-91441,24,Medium,658,2016-05-10,UAE,Medium
CUST-16191,67,Low,519,2024-07-17,India,High
CUST-59630,25,High,823,2023-10-28,UK,Low
CUST-83870,54,Medium,747,2021-03-19,Singapore,Low
CUST-15033,36,High,711,2024-09-09,USA,Low
CUST-17533,33,High,808,2017-08-11,Singapore,Low
CUST-34648,38,Medium,711,2020-09-21,India,Low
CUST-69199,55,High,758,2017-03-27,India,Low
CUST-12795,44,Medium,680,2020-01-27,India,Medium
CUST-87506,42,High,853,2021-06-02,India,Low
CUST-49867,22,High,708,2019-07-20,UK,Low
CUST-41186,67,Low,359,2020-12-28,India,High
CUST-11577,28,High,807,2021-11-11,India,Low
CUST-81894,38,Low,430,2022-07-16,UAE,High
CUST-54414,47,Low,576,2021-02-26,India,Medium
CUST-14922,43,Low,462,2018-01-28,India,High
CUST-93255,58,Medium,631,2022-03-31,USA,Medium
CUST-84694,40,Medium,699,2017-04-21,USA,Medium
CUST-81139,61,Medium,564,2017-03-04,India,Medium
CUST-18802,50,Low,571,2020-11-18,India,Medium
CUST-57766,52,Medium,705,2019-09-24,USA,Low
CUST-63634,23,High,823,2024-02-07,Singapore,Low
CUST-20143,40,Low,366,2020-05-18,USA,High
CUST-33649,42,Low,442,2022-01-16,India,High
CUST-41105,52,Medium,730,2023-06-08,USA,Low
CUST-24626,31,High,844,2019-07-30,UK,Low
CUST-16054,52,Low,506,2019-08-31,India,High
CUST-73080,50,High,850,2018-12-07,India,Low
CUST-50277,51,Medium,587,2016-12-03,India,Medium
CUST-21523,25,Low,446,2018-01-16,Singapore,High
CUST-43896,31,Medium,662,2018-01-16,India,Medium
CUST-92214,41,Low,401,2020-01-09,India,High
CUST-12809,65,Medium,659,2020-09-22,UAE,Medium
CUST-47333,59,Medium,577,2019-03-17,India,Medium
CUST-72894,24,Medium,622,2023-11-29,India,Medium
CUST-83531,36,High,841,2024-03-04,India,Low
CUST-82104,53,Low,585,2021-10-08,India,Medium
CUST-56040,50,Medium,638,2024-01-25,UK,Medium
CUST-34354,52,Low,521,2017-02-17,India,High
CUST-84219,21,High,701,2022-10-18,USA,Low
CUST-42016,63,Low,419,2022-03-16,India,High
CUST-88863,33,Low,457,2024-02-04,India,High
CUST-15269,28,High,749,2023-07-13,India,Low
CUST-92987,38,Low,575,2018-04-09,India,Medium
CUST-89737,61,Low,500,2019-03-28,UAE,High
CUST-71078,21,High,764,2019-09-13,India,Low
CUST-93123,40,Medium,625,2022-04-16,UAE,Medium
CUST-20313,63,Medium,654,2024-09-01,India,Medium
CUST-98095,69,Medium,570,2024-04-23,USA,Medium
CUST-82902,37,Medium,728,2023-03-14,India,Low
CUST-10992,24,Low,559,2020-06-12,India,Medium
CUST-25479,62,High,893,2019-09-06,India,Low
CUST-49895,44,Medium,550,2016-04-20,India,Medium
CUST-67196,55,Low,452,2024-01-01,India,High
CUST-61272,29,Medium,576,2016-07-19,India,Medium
CUST-17853,59,High,792,2023-01-20,India,Low
CUST-67986,52,Low,590,2017-04-13,India,Medium
CUST-56854,37,Low,440,2017-03-13,India,High
CUST-94431,66,Low,489,2023-12-01,UK,High
CUST-52317,37,Low,389,2016-02-14,India,High
CUST-75603,66,Low,405,2019-01-20,India,High
CUST-31209,58,Low,336,2023-11-05,India,High
CUST-52919,34,Low,358,2019-07-28,India,High
CUST-16447,58,Low,491,2017-03-28,USA,High
CUST-83805,36,Medium,676,2020-08-02,India,Medium
CUST-13089,18,Low,318,2022-12-10,India,High
CUST-32884,25,Medium,658,2022-03-04,USA,Medium
CUST-46132,65,Low,389,2023-06-21,Singapore,High
CUST-18738,22,Low,473,2022-03-10,India,High
CUST-13240,62,High,876,2021-04-04,USA,Low
CUST-40825,35,Low,460,2019-01-12,India,High
CUST-60017,35,Low,538,2017-05-22,India,High
CUST-12567,37,High,775,2024-12-02,India,Low
CUST-20492,32,Medium,551,2018-12-21,USA,Medium
CUST-37302,58,Medium,600,2023-05-30,India,Medium
CUST-93600,27,Medium,600,2021-10-15,UAE,Medium
CUST-95844,56,High,783,2022-02-27,USA,Low
CUST-50115,19,Medium,680,2019-10-25,India,Medium
CUST-51302,57,High,868,2023-09-21,India,Low
CUST-39553,52,Medium,604,2020-11-30,India,Medium
CUST-42427,43,High,761,2022-09-13,India,Low
CUST-91731,48,Medium,701,2017-07-23,USA,Low
CUST-96807,45,Low,406,2019-01-28,India,High
CUST-97453,52,Low,372,2017-06-11,India,High
CUST-37594,47,Medium,647,2019-07-20,India,Medium
CUST-81558,20,High,778,2017-04-16,UK,Low
CUST-15636,40,Low,347,2023-11-07,India,High
CUST-64633,53,Low,466,2021-10-24,India,High
CUST-97892,45,Medium,745,2019-05-31,India,Low
CUST-88012,18,Low,447,2016-09-21,India,High
CUST-76543,27,Medium,712,2017-11-26,India,Low
CUST-58353,48,Medium,688,2023-05-31,India,Medium
CUST-92464,55,High,835,2017-10-25,India,Low
CUST-96322,69,Medium,614,2018-05-20,India,Medium
CUST-29403,66,Low,366,2019-09-17,Singapore,High
CUST-18417,21,Low,533,2022-03-26,India,High
CUST-37675,23,Medium,692,2017-11-29,India,Medium
CUST-38333,59,High,824,2016-04-20,India,Low
CUST-84160,54,Medium,683,2024-03-27,USA,Medium
CUST-87527,26,High,776,2021-06-01,USA,Low
CUST-56015,69,Low,523,2016-02-12,India,High
CUST-35163,21,High,748,2022-08-15,India,Low
CUST-71646,62,Medium,672,2016-12-05,UK,Medium
CUST-63309,20,Low,408,2020-04-04,India,High
CUST-67889,66,Medium,676,2021-12-24,India,Medium
CUST-83690,61,High,767,2024-08-27,India,Low
CUST-34660,45,Medium,674,2022-07-26,India,Medium
CUST-40373,64,High,878,2017-04-03,UK,Low
CUST-59597,52,High,803,2018-11-20,India,Low
CUST-23382,41,Medium,714,2024-12-16,USA,Low
CUST-93732,25,Low,444,2019-05-12,USA,High
CUST-27794,36,Low,390,2017-10-28,UAE,High
CUST-97475,28,Low,346,2021-06-26,UAE,High
CUST-48258,38,Medium,554,2017-04-16,UK,Medium
CUST-41331,37,Medium,561,2018-02-24,Singapore,Medium
CUST-34099,68,Medium,597,2020-05-05,India,Medium
CUST-61012,69,High,882,2019-12-18,India,Low
CUST-75171,55,Medium,739,2020-06-28,UK,Low
CUST-72559,32,Medium,741,2024-09-16,India,Low
CUST-36183,67,Medium,730,2020-10-12,Singapore,Low
CUST-49422,35,Medium,724,2016-02-18,UK,Low
CUST-90280,21,High,862,2019-05-06,India,Low
CUST-23180,26,Low,524,2016-07-07,UAE,High
CUST-48507,36,Low,312,2022-04-20,Singapore,High
CUST-24457,48,Medium,663,2016-07-27,India,Medium
CUST-75185,46,Low,353,2020-01-26,India,High
CUST-18177,38,Low,493,2021-06-13,India,High
CUST-85020,52,Low,356,2022-11-24,UK,High
CUST-38948,52,High,707,2022-01-08,Singapore,Low
CUST-51269,57,Low,434,2016-01-13,India,High
CUST-23731,53,High,700,2021-05-21,India,Low
CUST-23107,30,Medium,682,2017-01-14,UK,Medium
CUST-73044,26,Medium,713,2021-09-05,USA,Low
CUST-80601,57,Low,589,2020-05-02,India,Medium
CUST-36505,21,Medium,651,2020-10-11,India,Medium
CUST-13880,25,Low,487,2021-07-13,India,High
CUST-50828,49,Low,360,2022-02-13,India,High
CUST-24116,55,Low,444,2021-04-08,India,High
CUST-36639,59,Low,487,2022-10-11,India,High
CUST-67241,43,Medium,660,2024-10-11,India,Medium
CUST-57663,51,Low,514,2017-05-16,UAE,High
CUST-57997,44,Low,530,2017-03-17,India,High
CUST-58291,18,Medium,707,2023-10-06,Singapore,Low
CUST-71720,38,Low,574,2024-08-17,USA,Medium
CUST-84308,39,Low,482,2016-03-26,India,High
CUST-41819,27,Medium,749,2024-05-11,India,Low
CUST-81356,37,Medium,563,2020-07-07,India,Medium
CUST-40461,63,High,851,2024-02-20,India,Low
CUST-21353,47,Medium,608,2017-06-05,UK,Medium
CUST-64880,35,Medium,708,2022-11-03,India,Low
CUST-54333,35,High,826,2020-07-28,India,Low
CUST-40492,29,Medium,734,2023-01-22,India,Low
CUST-80309,46,Low,395,2022-08-30,India,High
CUST-36572,34,Low,563,2023-01-16,India,Medium
CUST-22963,22,High,763,2023-05-23,India,Low
CUST-91494,28,High,806,2019-10-05,India,Low
CUST-88929,44,High,895,2016-11-27,UK,Low
CUST-22224,32,High,782,2017-06-24,UAE,Low
CUST-69180,65,High,878,2016-02-10,India,Low
CUST-59103,40,Medium,710,2022-07-24,UAE,Low
CUST-71554,42,Medium,687,2024-10-28,India,Medium
CUST-84854,38,Medium,562,2019-04-22,India,Medium
CUST-97908,41,Medium,566,2018-10-07,USA,Medium
CUST-60508,42,Low,320,2017-03-03,India,High
CUST-54565,36,Medium,591,2018-08-28,India,Medium
CUST-20931,65,Low,340,2021-12-22,India,High
CUST-11582,65,Low,526,2020-04-10,India,High
CUST-49390,24,Medium,690,2021-11-28,India,Medium
CUST-16073,19,Low,465,2022-10-24,India,High
CUST-64659,39,Low,408,2019-04-01,UK,High
CUST-42317,62,Low,515,2024-12-20,UAE,High
CUST-59833,53,Medium,577,2021-05-26,Singapore,Medium
CUST-36498,61,Low,364,2021-01-25,UAE,High
CUST-40974,60,Low,348,2021-08-05,India,High
CUST-19247,27,Medium,596,2023-06-14,UK,Medium
CUST-16041,63,Low,401,2016-11-19,India,High
CUST-15419,39,Medium,691,2017-08-24,India,Medium
CUST-47841,42,Medium,651,2020-10-24,India,Medium
CUST-68026,69,Low,470,2018-08-20,UAE,High
CUST-59464,43,Medium,633,2021-11-23,India,Medium
CUST-85235,33,Medium,653,2021-05-17,India,Medium
CUST-19479,29,Low,480,2020-08-15,India,High
CUST-16862,64,High,861,2018-02-28,India,Low
CUST-87990,24,Low,452,2020-02-01,UK,High
CUST-14886,24,Low,425,2016-11-27,India,High
CUST-86448,33,Low,434,2017-06-11,UAE,High
CUST-45983,68,Low,563,2019-09-26,UK,Medium
CUST-92597,42,Low,344,2021-08-27,India,High
CUST-63693,21,High,856,2022-04-07,India,Low
CUST-26984,51,Medium,628,2021-09-27,India,Medium
CUST-45891,61,Low,389,2022-04-06,Singapore,High
CUST-68047,22,Medium,727,2024-06-17,USA,Low
CUST-55890,49,Low,532,2021-04-21,India,High
CUST-64401,43,Low,325,2024-04-23,UK,High
CUST-10028,62,Low,480,2024-11-01,India,High
CUST-92674,21,Low,348,2024-10-27,UAE,High
CUST-68701,55,Low,487,2022-12-03,India,High
CUST-47146,48,Medium,575,2021-01-11,India,Medium
CUST-72119,22,Medium,654,2020-05-03,India,Medium
CUST-93028,50,High,854,2023-09-18,UK,Low
CUST-65718,49,Medium,570,2018-07-11,Singapore,Medium
CUST-46839,23,Low,385,2016-06-11,UK,High
CUST-33806,31,Medium,690,2024-02-17,India,Medium
CUST-10453,20,Low,392,2021-03-15,India,High
CUST-12017,62,Low,460,2024-06-12,India,High
CUST-20707,28,Medium,560,2016-03-31,India,Medium
CUST-53822,61,High,715,2022-09-18,USA,Low
CUST-57934,65,Medium,736,2022-08-26,Singapore,Low
CUST-39187,29,Low,388,2018-07-16,UAE,High
CUST-35008,40,Low,453,2017-11-15,India,High
CUST-69789,61,Medium,608,2021-07-25,India,Medium
CUST-91383,34,High,779,2023-01-10,Singapore,Low
CUST-51954,25,Low,307,2018-03-08,UK,High
CUST-54912,53,Low,338,2019-01-07,UK,High
CUST-33535,37,Medium,635,2017-12-05,UAE,Medium
CUST-81621,61,Low,373,2022-01-22,UK,High
CUST-25385,45,High,869,2021-01-01,UK,Low
CUST-94585,38,Low,551,2022-05-09,India,Medium
CUST-90373,25,High,721,2023-07-09,India,Low
CUST-96335,46,Medium,690,2024-06-30,India,Medium
CUST-52942,53,Low,547,2020-11-14,Singapore,High
CUST-93569,51,High,859,2024-10-10,India,Low
CUST-62389,24,Low,416,2022-08-02,India,High
CUST-25357,52,High,790,2016-07-06,India,Low
CUST-56157,34,Medium,665,2018-03-16,India,Medium
CUST-66799,44,Medium,742,2021-12-14,India,Low
CUST-42376,43,High,815,2020-12-03,India,Low
CUST-36849,28,Medium,682,2016-02-10,India,Medium
CUST-27806,34,Low,536,2018-05-30,India,High
CUST-95879,21,Medium,688,2016-01-15,India,Medium
CUST-31323,38,Medium,575,2017-02-28,UK,Medium
CUST-86154,62,Low,453,2022-09-16,UAE,High
CUST-49220,38,Medium,572,2021-09-07,India,Medium
CUST-64712,32,Medium,658,2018-02-11,India,Medium
CUST-85828,58,Low,411,2017-05-12,UAE,High
CUST-23163,45,Medium,617,2020-12-12,India,Medium
CUST-42214,52,Medium,744,2019-02-21,India,Low
CUST-89731,44,High,888,2019-02-21,USA,Low
CUST-31577,46,Medium,553,2024-05-21,India,Medium
CUST-32301,66,Medium,665,2024-05-31,India,Medium
CUST-33290,22,Low,480,2018-08-05,UK,High
CUST-26608,23,Low,437,2019-08-07,India,High
CUST-22178,56,Low,511,2016-11-21,India,High
CUST-88608,68,Low,337,2017-08-28,USA,High
CUST-28161,53,Medium,746,2024-01-12,UK,Low
CUST-68645,67,High,800,2019-06-22,USA,Low
CUST-60721,44,Low,484,2024-05-04,India,High
CUST-86508,64,High,738,2021-09-21,India,Low
CUST-96130,39,Low,448,2020-01-02,India,High
CUST-10968,33,Low,586,2017-05-24,UK,Medium
CUST-79795,49,Low,554,2020-03-31,India,Medium
CUST-29276,34,High,709,2022-09-30,India,Low
CUST-13641,34,Medium,729,2017-11-14,USA,Low
CUST-37197,38,Medium,614,2017-03-26,USA,Medium
CUST-16273,68,Low,387,2016-12-16,India,High
CUST-27127,32,Medium,672,2024-04-12,UK,Medium
CUST-36708,64,Medium,716,2023-09-12,UAE,Low
CUST-48744,34,Low,468,2023-07-19,India,High
CUST-27459,30,Low,544,2023-10-22,UAE,High
CUST-99494,66,Medium,724,2024-08-21,India,Low
CUST-48931,18,Low,570,2019-03-05,India,Medium
CUST-32606,49,Medium,695,2020-11-08,India,Medium
CUST-27358,60,High,777,2018-10-06,USA,Low
CUST-40815,31,High,831,2023-03-24,India,Low
CUST-19716,46,High,820,2016-03-16,India,Low
CUST-54223,57,Low,492,2019-08-03,India,High
CUST-22062,33,High,712,2022-10-05,Singapore,Low
CUST-69010,52,High,779,2021-11-06,India,Low
CUST-84554,27,High,794,2021-01-20,India,Low
CUST-77262,40,Low,321,2023-03-01,USA,High
CUST-51831,54,Low,505,2017-02-05,USA,High
CUST-58367,20,High,782,2019-12-24,USA,Low
CUST-94790,69,Medium,673,2023-04-18,India,Medium
CUST-37228,29,Low,582,2020-03-24,India,Medium
CUST-93683,23,Low,356,2023-11-19,UAE,High
CUST-60255,22,Low,358,2023-03-01,India,High
CUST-36145,67,Medium,568,2022-12-29,USA,Medium
CUST-25764,19,Low,466,2024-02-22,UAE,High
CUST-79586,30,Medium,684,2019-03-20,USA,Medium
CUST-27733,31,Medium,677,2022-03-22,UK,Medium
CUST-95765,37,Low,501,2022-06-18,UAE,High
CUST-83664,25,Low,456,2019-06-29,Singapore,High
CUST-17065,19,High,768,2022-02-28,Singapore,Low
CUST-97700,58,Medium,718,2017-11-18,India,Low
CUST-57952,66,Low,565,2022-12-17,India,Medium
CUST-20514,52,Low,423,2023-04-30,India,High
CUST-51548,55,High,870,2018-05-04,India,Low
CUST-40255,44,Low,529,2023-03-18,India,High
CUST-15752,58,Low,407,2022-06-27,India,High
CUST-20794,52,Medium,707,2018-03-25,USA,Low
CUST-28482,39,High,726,2020-01-30,USA,Low
CUST-70561,50,Medium,619,2021-06-18,India,Medium
CUST-33227,53,Low,557,2018-01-25,UAE,Medium
CUST-80793,18,Low,565,2021-10-30,USA,Medium
CUST-19587,39,High,848,2016-06-05,India,Low
CUST-88113,39,Medium,707,2023-05-09,USA,Low
CUST-95395,45,Medium,594,2020-12-19,India,Medium
CUST-39377,66,Medium,632,2022-06-20,Singapore,Medium
CUST-50100,53,Medium,595,2016-03-07,India,Medium
CUST-32958,49,Low,465,2019-04-04,India,High
CUST-98697,67,Medium,727,2019-05-31,India,Low
CUST-13632,38,High,855,2019-05-06,UAE,Low
CUST-34003,21,Medium,622,2024-03-09,India,Medium
CUST-28895,36,Medium,566,2017-03-25,India,Medium
CUST-86349,58,Low,511,2021-09-27,India,High
CUST-52487,56,Low,450,2020-07-23,India,High
CUST-67175,69,Low,362,2022-05-02,India,High
CUST-22884,63,Low,589,2018-01-01,India,Medium
CUST-82232,67,Medium,607,2022-10-25,India,Medium
CUST-90865,33,Low,437,2022-02-28,UAE,High
CUST-85271,36,Medium,612,2016-07-18,India,Medium
CUST-43892,63,Low,390,2023-08-25,India,High
CUST-71716,68,Medium,622,2023-10-16,India,Medium
CUST-67888,60,Medium,662,2024-01-06,UAE,Medium
CUST-23444,50,High,836,2024-10-02,India,Low
CUST-65612,38,Medium,607,2017-09-01,India,Medium
CUST-16458,55,Medium,713,2023-02-08,India,Low
CUST-92809,60,High,791,2018-06-10,India,Low
CUST-57965,39,Medium,735,2020-01-14,India,Low
CUST-46145,21,Medium,684,2019-04-10,India,Medium
CUST-64437,41,High,828,2024-04-29,UK,Low
CUST-85677,31,Low,420,2021-04-07,India,High
CUST-42069,55,Low,432,2024-05-13,UK,High
CUST-50088,45,Medium,748,2021-07-08,USA,Low
CUST-33977,64,Medium,584,2018-11-17,UK,Medium
CUST-94766,18,Low,582,2021-11-22,India,Medium
CUST-29551,40,Low,360,2023-03-12,India,High
CUST-80027,69,High,754,2018-03-13,India,Low
CUST-64545,49,Medium,659,2024-09-19,India,Medium
CUST-78295,59,Low,396,2022-04-26,India,High
CUST-25248,26,Low,408,2022-10-28,India,High
CUST-16791,39,Medium,554,2019-11-30,USA,Medium
CUST-19967,34,Low,513,2020-03-28,India,High
CUST-59228,64,Medium,690,2019-03-22,USA,Medium
CUST-66176,69,Low,344,2018-12-08,India,High
CUST-27276,57,High,833,2016-11-17,UK,Low
CUST-88586,47,Low,588,2024-02-23,India,Medium
CUST-82682,60,Medium,671,2018-08-13,India,Medium
CUST-85542,68,Low,500,2023-11-15,India,High
CUST-43513,28,Low,546,2021-08-08,India,High
CUST-56930,36,Low,451,2022-10-12,USA,High
CUST-57928,26,Medium,739,2021-12-02,UAE,Low
CUST-70776,20,Medium,724,2019-01-28,UK,Low
CUST-31274,46,Medium,690,2018-06-19,UAE,Medium
CUST-22363,51,Low,538,2023-08-28,India,High
CUST-99110,66,Medium,610,2018-05-12,India,Medium
CUST-76188,41,Medium,620,2018-03-06,India,Medium
CUST-97794,43,High,706,2021-11-14,UK,Low
CUST-22516,56,Medium,611,2022-10-30,UK,Medium
CUST-16449,42,Medium,680,2018-04-13,India,Medium
CUST-22676,60,Medium,673,2019-03-08,UAE,Medium
CUST-67632,45,Medium,605,2024-08-09,UK,Medium
CUST-44012,39,High,807,2020-12-30,India,Low
CUST-23275,58,Medium,706,2018-03-16,India,Low
CUST-71264,19,Medium,564,2024-11-02,India,Medium
